longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,rooms_per_household,bedrooms_per_room,population_per_household,income_category,age_category
-122.24,37.79,27.0,1632.0,492.0,1171.0,429.0,2.3173,125000.0,NEAR BAY,3.804195804195804,0.3014705882352941,2.7296037296037294,Low,Moderately Old
-122.25,37.79,45.0,1786.0,526.0,1475.0,460.0,1.7772,97500.0,NEAR BAY,3.882608695652174,0.2945128779395297,3.2065217391304346,Low,Very Old
-122.25,37.79,50.0,629.0,188.0,742.0,196.0,2.6458,125000.0,NEAR BAY,3.2091836734693877,0.2988871224165342,3.7857142857142856,Low,Very Old
-122.25,37.79,52.0,1339.0,391.0,1086.0,363.0,2.181,138800.0,NEAR BAY,3.6887052341597797,0.29200896191187453,2.9917355371900825,Low,Very Old
-122.25,37.8,36.0,1678.0,606.0,1645.0,543.0,2.2303,116700.0,NEAR BAY,3.0902394106813995,0.36114421930870083,3.029465930018416,Low,Old
-122.25,37.8,43.0,2344.0,647.0,1710.0,644.0,1.6504,151800.0,NEAR BAY,3.639751552795031,0.27602389078498296,2.6552795031055902,Low,Very Old
-122.24,37.8,52.0,996.0,228.0,731.0,228.0,2.2697,127000.0,NEAR BAY,4.368421052631579,0.2289156626506024,3.206140350877193,Low,Very Old
-122.24,37.8,52.0,1591.0,373.0,1118.0,347.0,2.1563,128600.0,NEAR BAY,4.585014409221902,0.23444374607165305,3.2219020172910664,Low,Very Old
-122.24,37.8,52.0,1586.0,398.0,1006.0,335.0,2.1348,140600.0,NEAR BAY,4.7343283582089555,0.2509457755359395,3.002985074626866,Low,Very Old
-122.24,37.8,47.0,2046.0,588.0,1213.0,554.0,2.6292,182700.0,NEAR BAY,3.693140794223827,0.2873900293255132,2.1895306859205776,Low,Very Old
-122.23,37.8,52.0,1192.0,289.0,772.0,257.0,2.3833,146900.0,NEAR BAY,4.638132295719845,0.2424496644295302,3.0038910505836576,Low,Very Old
-122.24,37.8,52.0,1803.0,420.0,1321.0,401.0,2.957,122800.0,NEAR BAY,4.496259351620948,0.23294509151414308,3.29426433915212,Low,Very Old
-122.24,37.8,49.0,2838.0,749.0,1487.0,677.0,2.5238,169300.0,NEAR BAY,4.192023633677991,0.2639182522903453,2.1964549483013296,Low,Very Old
-122.23,37.8,52.0,783.0,184.0,488.0,186.0,1.9375,126600.0,NEAR BAY,4.209677419354839,0.23499361430395913,2.6236559139784945,Low,Very Old
-122.23,37.8,51.0,1590.0,414.0,949.0,392.0,1.9028,127900.0,NEAR BAY,4.0561224489795915,0.26037735849056604,2.420918367346939,Low,Very Old
-122.23,37.8,50.0,1746.0,480.0,1149.0,415.0,2.25,123500.0,NEAR BAY,4.20722891566265,0.27491408934707906,2.7686746987951807,Low,Very Old
-122.23,37.8,52.0,1252.0,299.0,844.0,280.0,2.3929,111900.0,NEAR BAY,4.4714285714285715,0.2388178913738019,3.0142857142857142,Low,Very Old
-122.23,37.79,43.0,5963.0,1344.0,4367.0,1231.0,2.1917,112800.0,NEAR BAY,4.844029244516653,0.2253899044105316,3.5475223395613322,Low,Very Old
-122.23,37.79,52.0,1783.0,395.0,1659.0,412.0,2.9357,107900.0,NEAR BAY,4.327669902912621,0.22153673583847447,4.026699029126213,Low,Very Old
-122.23,37.79,30.0,999.0,264.0,1011.0,263.0,1.8854,137500.0,NEAR BAY,3.7984790874524714,0.26426426426426425,3.844106463878327,Low,Old
-122.24,37.79,39.0,1469.0,431.0,1464.0,389.0,2.1638,105500.0,NEAR BAY,3.776349614395887,0.29339686861810754,3.763496143958869,Low,Very Old
-122.24,37.79,47.0,1372.0,395.0,1237.0,303.0,2.125,95500.0,NEAR BAY,4.528052805280528,0.2879008746355685,4.082508250825082,Low,Very Old
-122.24,37.79,52.0,674.0,180.0,647.0,168.0,3.375,116100.0,NEAR BAY,4.011904761904762,0.26706231454005935,3.8511904761904763,Medium,Very Old
-122.24,37.79,43.0,1626.0,376.0,1284.0,357.0,2.2542,112200.0,NEAR BAY,4.554621848739496,0.23124231242312424,3.596638655462185,Low,Very Old
-122.25,37.79,51.0,175.0,43.0,228.0,55.0,2.1,75000.0,NEAR BAY,3.1818181818181817,0.24571428571428572,4.1454545454545455,Low,Very Old
-122.25,37.79,39.0,461.0,129.0,381.0,123.0,1.6,112500.0,NEAR BAY,3.747967479674797,0.279826464208243,3.097560975609756,Low,Very Old
-122.25,37.79,52.0,902.0,237.0,846.0,227.0,3.625,125000.0,NEAR BAY,3.973568281938326,0.26274944567627495,3.7268722466960353,Medium,Very Old
-122.26,37.8,20.0,2373.0,779.0,1659.0,676.0,1.6929,115000.0,NEAR BAY,3.510355029585799,0.3282764433206911,2.4541420118343193,Low,Moderately Old
-122.22,37.77,52.0,391.0,128.0,520.0,138.0,1.6471,95000.0,NEAR BAY,2.8333333333333335,0.3273657289002558,3.7681159420289854,Low,Very Old
-122.22,37.77,52.0,1137.0,301.0,866.0,259.0,2.59,96400.0,NEAR BAY,4.38996138996139,0.2647317502198769,3.3436293436293436,Low,Very Old
-122.23,37.77,52.0,769.0,206.0,612.0,183.0,2.57,72000.0,NEAR BAY,4.202185792349726,0.26788036410923277,3.3442622950819674,Low,Very Old
-122.23,37.78,52.0,472.0,146.0,415.0,126.0,2.6429,71300.0,NEAR BAY,3.746031746031746,0.3093220338983051,3.2936507936507935,Low,Very Old
-122.23,37.78,52.0,862.0,215.0,994.0,213.0,3.0257,80800.0,NEAR BAY,4.046948356807512,0.2494199535962877,4.666666666666667,Medium,Very Old
-122.22,37.78,50.0,1920.0,530.0,1525.0,477.0,1.4886,128800.0,NEAR BAY,4.0251572327044025,0.2760416666666667,3.19706498951782,Very Low,Very Old
-122.23,37.78,43.0,1420.0,472.0,1506.0,438.0,1.9338,112500.0,NEAR BAY,3.2420091324200913,0.3323943661971831,3.4383561643835616,Low,Very Old
-122.23,37.78,52.0,986.0,258.0,1008.0,255.0,1.4844,119400.0,NEAR BAY,3.8666666666666667,0.2616632860040568,3.9529411764705884,Very Low,Very Old
-122.23,37.78,44.0,2340.0,825.0,2813.0,751.0,1.6009,118100.0,NEAR BAY,3.1158455392809588,0.3525641025641026,3.745672436750999,Low,Very Old
-122.23,37.79,48.0,1696.0,396.0,1481.0,343.0,2.0375,122500.0,NEAR BAY,4.944606413994169,0.23349056603773585,4.317784256559767,Low,Very Old
-122.23,37.79,49.0,1175.0,217.0,859.0,219.0,2.293,106300.0,NEAR BAY,5.365296803652968,0.18468085106382978,3.922374429223744,Low,Very Old
-122.22,37.79,37.0,2343.0,574.0,1608.0,523.0,2.1494,132500.0,NEAR BAY,4.479923518164436,0.24498506188647035,3.074569789674952,Low,Old
-122.23,37.79,30.0,610.0,145.0,425.0,140.0,1.6198,122700.0,NEAR BAY,4.357142857142857,0.23770491803278687,3.0357142857142856,Low,Old
-122.23,37.79,40.0,930.0,199.0,564.0,184.0,1.3281,113300.0,NEAR BAY,5.054347826086956,0.21397849462365592,3.0652173913043477,Very Low,Very Old
-122.22,37.79,44.0,1487.0,314.0,961.0,272.0,3.5156,109500.0,NEAR BAY,5.466911764705882,0.21116341627437793,3.5330882352941178,Medium,Very Old
-122.22,37.79,52.0,3424.0,690.0,2273.0,685.0,3.9048,164700.0,NEAR BAY,4.998540145985402,0.20151869158878505,3.318248175182482,Medium,Very Old
-122.21,37.79,52.0,762.0,190.0,600.0,195.0,3.0893,125000.0,NEAR BAY,3.9076923076923076,0.24934383202099739,3.076923076923077,Medium,Very Old
-122.22,37.79,46.0,2366.0,575.0,1647.0,527.0,2.6042,124700.0,NEAR BAY,4.489563567362429,0.24302620456466612,3.1252371916508537,Low,Very Old
-122.22,37.79,49.0,1826.0,450.0,1201.0,424.0,2.5,136700.0,NEAR BAY,4.306603773584905,0.24644030668127054,2.832547169811321,Low,Very Old
-122.22,37.79,38.0,3049.0,711.0,2167.0,659.0,2.7969,141700.0,NEAR BAY,4.626707132018209,0.23319121023286324,3.2883156297420335,Low,Very Old
-122.2,37.79,29.0,1640.0,376.0,939.0,340.0,2.8321,150000.0,NEAR BAY,4.823529411764706,0.22926829268292684,2.761764705882353,Low,Moderately Old
-122.21,37.79,47.0,1543.0,307.0,859.0,292.0,2.9583,138800.0,NEAR BAY,5.284246575342466,0.19896305897602073,2.941780821917808,Low,Very Old
-122.21,37.79,34.0,2364.0,557.0,1517.0,516.0,2.8365,139200.0,NEAR BAY,4.5813953488372094,0.2356175972927242,2.939922480620155,Low,Old
-122.21,37.79,35.0,1745.0,409.0,1143.0,386.0,2.875,143800.0,NEAR BAY,4.520725388601036,0.2343839541547278,2.961139896373057,Low,Old
-122.21,37.8,39.0,2003.0,500.0,1109.0,464.0,3.0682,156500.0,NEAR BAY,4.316810344827586,0.24962556165751373,2.3900862068965516,Medium,Very Old
-122.21,37.8,39.0,2018.0,447.0,1221.0,446.0,3.0757,151000.0,NEAR BAY,4.524663677130045,0.22150644202180378,2.7376681614349776,Medium,Very Old
-122.2,37.8,43.0,3045.0,499.0,1115.0,455.0,4.9559,273000.0,NEAR BAY,6.6923076923076925,0.1638752052545156,2.4505494505494507,High,Very Old
-122.2,37.8,52.0,1547.0,293.0,706.0,268.0,4.7721,217100.0,NEAR BAY,5.772388059701493,0.18939883645765998,2.6343283582089554,High,Very Old
-122.21,37.8,52.0,3519.0,711.0,1883.0,706.0,3.4861,187100.0,NEAR BAY,4.984419263456091,0.2020460358056266,2.6671388101983005,Medium,Very Old
-122.2,37.8,41.0,2070.0,354.0,804.0,340.0,5.1184,239600.0,NEAR BAY,6.088235294117647,0.17101449275362318,2.364705882352941,High,Very Old
-122.21,37.8,48.0,1321.0,263.0,506.0,252.0,4.0977,229700.0,NEAR BAY,5.242063492063492,0.19909159727479184,2.007936507936508,Medium,Very Old
-122.19,37.8,48.0,1694.0,259.0,610.0,238.0,4.744,257300.0,NEAR BAY,7.117647058823529,0.15289256198347106,2.563025210084034,High,Very Old
-122.19,37.8,46.0,1938.0,341.0,768.0,332.0,4.2727,246900.0,NEAR BAY,5.837349397590361,0.17595459236326108,2.3132530120481927,Medium,Very Old
-122.19,37.79,50.0,968.0,195.0,462.0,184.0,2.9844,179900.0,NEAR BAY,5.260869565217392,0.20144628099173553,2.510869565217391,Low,Very Old
-122.2,37.79,40.0,1060.0,256.0,667.0,235.0,4.1739,169600.0,NEAR BAY,4.51063829787234,0.24150943396226415,2.8382978723404255,Medium,Very Old
-122.2,37.8,46.0,2041.0,405.0,1059.0,399.0,3.8487,203300.0,NEAR BAY,5.1152882205513786,0.19843214110730034,2.654135338345865,Medium,Very Old
-122.19,37.8,52.0,1813.0,271.0,637.0,277.0,4.0114,263400.0,NEAR BAY,6.5451263537906135,0.14947600661886376,2.299638989169675,Medium,Very Old
-122.19,37.79,45.0,2718.0,451.0,1106.0,454.0,4.6563,231800.0,NEAR BAY,5.986784140969163,0.1659308314937454,2.436123348017621,High,Very Old
-122.19,37.79,28.0,3144.0,761.0,1737.0,669.0,2.9297,140500.0,NEAR BAY,4.699551569506727,0.24204834605597964,2.596412556053812,Low,Moderately Old
-122.2,37.79,35.0,1802.0,459.0,1009.0,390.0,2.3036,126000.0,NEAR BAY,4.62051282051282,0.25471698113207547,2.5871794871794873,Low,Old
-122.2,37.79,49.0,882.0,195.0,737.0,210.0,2.6667,122000.0,NEAR BAY,4.2,0.22108843537414966,3.5095238095238095,Low,Very Old
-122.2,37.79,44.0,1621.0,452.0,1354.0,491.0,2.619,134700.0,NEAR BAY,3.30142566191446,0.27884022208513265,2.7576374745417516,Low,Very Old
-122.21,37.79,45.0,2115.0,533.0,1530.0,474.0,2.4167,139400.0,NEAR BAY,4.462025316455696,0.2520094562647754,3.2278481012658227,Low,Very Old
-122.2,37.79,45.0,2021.0,528.0,1410.0,480.0,2.7788,115400.0,NEAR BAY,4.210416666666666,0.2612568035625928,2.9375,Low,Very Old
-122.21,37.78,46.0,2239.0,508.0,1390.0,569.0,2.7352,137300.0,NEAR BAY,3.9349736379613356,0.2268870031263957,2.4428822495606326,Low,Very Old
-122.21,37.78,52.0,1477.0,300.0,1065.0,269.0,1.8472,137000.0,NEAR BAY,5.4907063197026025,0.2031144211238998,3.95910780669145,Low,Very Old
-122.21,37.78,52.0,1056.0,224.0,792.0,245.0,2.6583,142600.0,NEAR BAY,4.310204081632653,0.21212121212121213,3.23265306122449,Low,Very Old
-122.21,37.78,49.0,898.0,244.0,779.0,245.0,3.0536,137500.0,NEAR BAY,3.6653061224489796,0.2717149220489978,3.179591836734694,Medium,Very Old
-122.22,37.78,44.0,2968.0,710.0,2269.0,610.0,2.3906,111700.0,NEAR BAY,4.865573770491803,0.23921832884097036,3.719672131147541,Low,Very Old
-122.21,37.78,43.0,1702.0,460.0,1227.0,407.0,1.7188,126800.0,NEAR BAY,4.181818181818182,0.2702702702702703,3.0147420147420148,Low,Very Old
-122.21,37.78,47.0,881.0,248.0,753.0,241.0,2.625,111300.0,NEAR BAY,3.6556016597510372,0.2814982973893303,3.12448132780083,Low,Very Old
-122.22,37.77,40.0,494.0,114.0,547.0,135.0,2.8015,114800.0,NEAR BAY,3.6592592592592594,0.23076923076923078,4.051851851851852,Low,Very Old
-122.22,37.78,50.0,1776.0,473.0,1807.0,440.0,1.7276,102300.0,NEAR BAY,4.036363636363636,0.26632882882882886,4.1068181818181815,Low,Very Old
-122.22,37.78,44.0,1678.0,514.0,1700.0,495.0,2.0801,131900.0,NEAR BAY,3.38989898989899,0.3063170441001192,3.4343434343434343,Low,Very Old
-122.22,37.78,51.0,1637.0,463.0,1543.0,393.0,2.489,119100.0,NEAR BAY,4.1653944020356235,0.28283445326817347,3.926208651399491,Low,Very Old
-122.21,37.76,52.0,1420.0,314.0,1085.0,300.0,1.7546,80600.0,NEAR BAY,4.733333333333333,0.2211267605633803,3.6166666666666667,Low,Very Old
-122.21,37.77,52.0,591.0,173.0,353.0,137.0,4.0904,80600.0,NEAR BAY,4.313868613138686,0.2927241962774958,2.576642335766423,Medium,Very Old
-122.21,37.77,52.0,745.0,153.0,473.0,149.0,2.6765,88800.0,NEAR BAY,5.0,0.20536912751677852,3.174496644295302,Low,Very Old
-122.2,37.77,49.0,2272.0,498.0,1621.0,483.0,2.4338,102400.0,NEAR BAY,4.703933747412008,0.21919014084507044,3.3561076604554865,Low,Very Old
-122.21,37.77,46.0,1234.0,375.0,1183.0,354.0,2.3309,98700.0,NEAR BAY,3.4858757062146895,0.3038897893030794,3.34180790960452,Low,Very Old
-122.21,37.77,43.0,1017.0,328.0,836.0,277.0,2.2604,100000.0,NEAR BAY,3.6714801444043323,0.3225172074729597,3.0180505415162453,Low,Very Old
-122.19,37.77,42.0,932.0,254.0,900.0,263.0,1.8039,92300.0,NEAR BAY,3.543726235741445,0.27253218884120173,3.4220532319391634,Low,Very Old
-122.2,37.77,39.0,2689.0,597.0,1888.0,537.0,2.2562,94800.0,NEAR BAY,5.007448789571694,0.2220156191892897,3.515828677839851,Low,Very Old
-122.2,37.77,41.0,1547.0,415.0,1024.0,341.0,2.0562,102000.0,NEAR BAY,4.536656891495602,0.2682611506140918,3.002932551319648,Low,Very Old
-122.2,37.78,52.0,2300.0,443.0,1225.0,423.0,3.5398,158400.0,NEAR BAY,5.4373522458628845,0.19260869565217392,2.895981087470449,Medium,Very Old
-122.2,37.78,39.0,1752.0,399.0,1071.0,376.0,3.1167,121600.0,NEAR BAY,4.659574468085107,0.22773972602739725,2.848404255319149,Medium,Very Old
-122.2,37.78,50.0,1867.0,403.0,1128.0,378.0,2.5401,129100.0,NEAR BAY,4.939153439153439,0.2158543117300482,2.984126984126984,Low,Very Old
-122.2,37.77,43.0,2430.0,502.0,1537.0,484.0,2.898,121400.0,NEAR BAY,5.020661157024794,0.20658436213991768,3.175619834710744,Low,Very Old
-122.21,37.78,44.0,1729.0,414.0,1240.0,393.0,2.3125,102800.0,NEAR BAY,4.399491094147582,0.23944476576055523,3.1552162849872776,Low,Very Old
-122.19,37.78,52.0,1026.0,180.0,469.0,168.0,2.875,160000.0,NEAR BAY,6.107142857142857,0.17543859649122806,2.7916666666666665,Low,Very Old
-122.19,37.77,52.0,2170.0,428.0,1086.0,425.0,3.3715,143900.0,NEAR BAY,5.105882352941176,0.19723502304147467,2.5552941176470587,Medium,Very Old
-122.19,37.77,52.0,2329.0,445.0,1144.0,417.0,3.5114,151200.0,NEAR BAY,5.585131894484412,0.1910691283812795,2.7434052757793763,Medium,Very Old
-122.19,37.78,52.0,2492.0,415.0,1109.0,375.0,4.3125,164400.0,NEAR BAY,6.645333333333333,0.16653290529695025,2.957333333333333,Medium,Very Old
-122.19,37.78,52.0,2198.0,397.0,984.0,369.0,3.22,156500.0,NEAR BAY,5.956639566395664,0.18061874431301184,2.6666666666666665,Medium,Very Old
-122.18,37.78,33.0,142.0,31.0,575.0,47.0,3.875,225000.0,NEAR BAY,3.021276595744681,0.21830985915492956,12.23404255319149,Medium,Old
-122.19,37.78,49.0,1183.0,205.0,496.0,209.0,5.2328,174200.0,NEAR BAY,5.660287081339713,0.17328825021132713,2.373205741626794,High,Very Old
-122.19,37.78,52.0,1070.0,193.0,555.0,190.0,3.7262,166900.0,NEAR BAY,5.631578947368421,0.18037383177570093,2.9210526315789473,Medium,Very Old
-122.2,37.78,45.0,1766.0,332.0,869.0,327.0,4.5893,163500.0,NEAR BAY,5.400611620795107,0.18799546998867497,2.6574923547400613,High,Very Old
-122.18,37.79,39.0,617.0,95.0,236.0,106.0,5.2578,253000.0,NEAR BAY,5.820754716981132,0.1539708265802269,2.2264150943396226,High,Very Old
-122.18,37.79,41.0,1411.0,233.0,626.0,214.0,7.0875,240700.0,NEAR BAY,6.593457943925234,0.16513111268603828,2.925233644859813,Very High,Very Old
-122.18,37.79,46.0,2109.0,387.0,922.0,329.0,3.9712,208100.0,NEAR BAY,6.410334346504559,0.18349928876244664,2.802431610942249,Medium,Very Old
-122.19,37.79,47.0,1229.0,243.0,582.0,256.0,2.9514,198100.0,NEAR BAY,4.80078125,0.19772172497965826,2.2734375,Low,Very Old
-122.19,37.79,50.0,954.0,217.0,546.0,201.0,2.6667,172800.0,NEAR BAY,4.746268656716418,0.22746331236897274,2.716417910447761,Low,Very Old
-122.18,37.81,37.0,1643.0,262.0,620.0,266.0,5.4446,336700.0,NEAR BAY,6.176691729323308,0.1594643944004869,2.330827067669173,High,Old
-122.18,37.8,34.0,1355.0,195.0,442.0,195.0,6.2838,318200.0,NEAR BAY,6.948717948717949,0.14391143911439114,2.2666666666666666,Very High,Old
-122.18,37.8,23.0,2317.0,336.0,955.0,328.0,6.7527,285800.0,NEAR BAY,7.064024390243903,0.14501510574018128,2.9115853658536586,Very High,Moderately Old
-122.13,37.77,24.0,2459.0,317.0,916.0,324.0,7.0712,293000.0,NEAR BAY,7.589506172839506,0.12891419276128507,2.8271604938271606,Very High,Moderately Old
-122.16,37.79,22.0,12842.0,2048.0,4985.0,1967.0,5.9849,371000.0,NEAR BAY,6.528723945094052,0.15947671702227068,2.5343162175902387,High,Moderately Old
-122.17,37.78,42.0,1524.0,260.0,651.0,267.0,3.6875,157300.0,NEAR BAY,5.707865168539326,0.17060367454068243,2.438202247191011,Medium,Very Old
-122.17,37.77,30.0,3326.0,746.0,1704.0,703.0,2.875,135300.0,NEAR BAY,4.731152204836415,0.2242934455802766,2.4238975817923185,Low,Old
-122.18,37.78,43.0,1985.0,440.0,1085.0,407.0,3.4205,136700.0,NEAR BAY,4.877149877149877,0.2216624685138539,2.6658476658476657,Medium,Very Old
-122.18,37.78,50.0,1642.0,322.0,713.0,284.0,3.2984,160700.0,NEAR BAY,5.78169014084507,0.1961023142509135,2.51056338028169,Medium,Very Old
-122.17,37.78,49.0,893.0,177.0,468.0,181.0,3.875,140600.0,NEAR BAY,4.933701657458563,0.19820828667413215,2.585635359116022,Medium,Very Old
-122.17,37.78,52.0,653.0,128.0,296.0,121.0,4.175,144000.0,NEAR BAY,5.396694214876033,0.19601837672281777,2.446280991735537,Medium,Very Old
-122.16,37.77,47.0,1256.0,,570.0,218.0,4.375,161900.0,NEAR BAY,5.761467889908257,,2.614678899082569,Medium,Very Old
-122.16,37.77,48.0,977.0,194.0,446.0,180.0,4.7708,156300.0,NEAR BAY,5.427777777777778,0.1985670419651996,2.477777777777778,High,Very Old
-122.16,37.77,45.0,2324.0,397.0,968.0,384.0,3.5739,176000.0,NEAR BAY,6.052083333333333,0.17082616179001722,2.5208333333333335,Medium,Very Old
-122.16,37.77,39.0,1583.0,349.0,857.0,316.0,3.0958,145800.0,NEAR BAY,5.0094936708860756,0.2204674668351232,2.712025316455696,Medium,Very Old
-122.17,37.77,39.0,1612.0,342.0,912.0,322.0,3.3958,141900.0,NEAR BAY,5.0062111801242235,0.21215880893300249,2.8322981366459627,Medium,Very Old
-122.17,37.77,31.0,2424.0,533.0,1360.0,452.0,1.871,90700.0,NEAR BAY,5.3628318584070795,0.2198844884488449,3.0088495575221237,Low,Old
-122.17,37.76,41.0,1594.0,367.0,1074.0,355.0,1.9356,90600.0,NEAR BAY,4.490140845070423,0.2302383939774153,3.0253521126760563,Low,Very Old
-122.17,37.76,47.0,2118.0,413.0,965.0,382.0,2.1842,107900.0,NEAR BAY,5.544502617801047,0.19499527856468366,2.526178010471204,Low,Very Old
-122.18,37.76,37.0,1575.0,358.0,933.0,320.0,2.2917,107000.0,NEAR BAY,4.921875,0.2273015873015873,2.915625,Low,Old
-122.17,37.76,38.0,1764.0,397.0,987.0,354.0,2.4333,98200.0,NEAR BAY,4.983050847457627,0.22505668934240364,2.788135593220339,Low,Very Old
-122.18,37.76,50.0,1187.0,261.0,907.0,246.0,1.9479,89500.0,NEAR BAY,4.82520325203252,0.21988205560235888,3.686991869918699,Low,Very Old
-122.18,37.76,52.0,754.0,175.0,447.0,165.0,3.9063,93800.0,NEAR BAY,4.569696969696969,0.23209549071618038,2.709090909090909,Medium,Very Old
-122.18,37.76,49.0,2308.0,452.0,1299.0,451.0,1.8407,96700.0,NEAR BAY,5.117516629711751,0.19584055459272098,2.8802660753880267,Low,Very Old
-122.18,37.77,27.0,909.0,236.0,396.0,157.0,2.0786,97500.0,NEAR BAY,5.789808917197452,0.25962596259625964,2.522292993630573,Low,Moderately Old
-122.18,37.77,42.0,1180.0,257.0,877.0,268.0,2.8125,97300.0,NEAR BAY,4.402985074626866,0.21779661016949153,3.2723880597014925,Low,Very Old
-122.18,37.76,43.0,2018.0,408.0,1111.0,367.0,1.8913,91200.0,NEAR BAY,5.498637602179836,0.20218037661050545,3.02724795640327,Low,Very Old
-122.19,37.76,49.0,1368.0,282.0,790.0,269.0,1.7056,91400.0,NEAR BAY,5.08550185873606,0.20614035087719298,2.936802973977695,Low,Very Old
-122.18,37.77,52.0,2744.0,547.0,1479.0,554.0,2.2768,96200.0,NEAR BAY,4.953068592057762,0.19934402332361517,2.6696750902527078,Low,Very Old
-122.18,37.77,51.0,2107.0,471.0,1173.0,438.0,3.2552,120100.0,NEAR BAY,4.810502283105023,0.2235405790223066,2.6780821917808217,Medium,Very Old
-122.18,37.77,52.0,1748.0,362.0,1029.0,366.0,2.0556,100000.0,NEAR BAY,4.775956284153006,0.20709382151029748,2.8114754098360657,Low,Very Old
-122.19,37.76,52.0,2024.0,391.0,1030.0,350.0,2.4659,94700.0,NEAR BAY,5.782857142857143,0.19318181818181818,2.942857142857143,Low,Very Old
-122.2,37.76,47.0,1116.0,259.0,826.0,279.0,1.75,85700.0,NEAR BAY,4.0,0.23207885304659498,2.960573476702509,Low,Very Old
-122.19,37.77,41.0,2036.0,510.0,1412.0,454.0,2.0469,89300.0,NEAR BAY,4.484581497797357,0.2504911591355599,3.1101321585903086,Low,Very Old
-122.19,37.77,45.0,1852.0,393.0,1132.0,349.0,2.7159,101400.0,NEAR BAY,5.306590257879656,0.21220302375809935,3.2435530085959887,Low,Very Old
-122.19,37.76,41.0,921.0,207.0,522.0,159.0,1.2083,72500.0,NEAR BAY,5.7924528301886795,0.2247557003257329,3.2830188679245285,Very Low,Very Old
-122.19,37.76,45.0,995.0,238.0,630.0,237.0,1.925,74100.0,NEAR BAY,4.198312236286919,0.23919597989949748,2.6582278481012658,Low,Very Old
-122.2,37.75,36.0,606.0,132.0,531.0,133.0,1.5809,70000.0,NEAR BAY,4.556390977443609,0.21782178217821782,3.992481203007519,Low,Old
-122.2,37.76,37.0,2680.0,736.0,1925.0,667.0,1.4097,84600.0,NEAR BAY,4.017991004497751,0.2746268656716418,2.886056971514243,Very Low,Old
-122.19,37.76,38.0,1493.0,370.0,1144.0,351.0,0.7683,81800.0,NEAR BAY,4.253561253561253,0.2478231748158071,3.259259259259259,Very Low,Very Old
-122.19,37.75,19.0,2207.0,565.0,1481.0,520.0,1.3194,81400.0,NEAR BAY,4.244230769230769,0.2560036248300861,2.848076923076923,Very Low,Moderately Old
-122.19,37.75,28.0,856.0,189.0,435.0,162.0,0.8012,81800.0,NEAR BAY,5.283950617283951,0.2207943925233645,2.685185185185185,Very Low,Moderately Old
-122.19,37.76,26.0,1293.0,297.0,984.0,303.0,1.9479,85800.0,NEAR BAY,4.267326732673268,0.2296983758700696,3.2475247524752477,Low,Moderately Old
-122.19,37.74,36.0,847.0,212.0,567.0,159.0,1.1765,87100.0,NEAR BAY,5.327044025157233,0.2502951593860685,3.5660377358490565,Very Low,Old
-122.18,37.74,42.0,541.0,154.0,380.0,123.0,2.3456,83500.0,NEAR BAY,4.3983739837398375,0.2846580406654344,3.089430894308943,Low,Very Old
